Agent,Answered (Y/N),Avg Talk Duration,Call Id,Date,Resolved,Time,Topic,Satisfaction rating,Speed of answer in seconds
Dan,Y,30-12-1899 00:00:55,ID1804,2021-02-01,Y,30-12-1899 13:30:43,Streaming,2,99
Dan,Y,30-12-1899 00:04:16,ID2898,2021-02-20,Y,30-12-1899 11:54:14,Streaming,2,36
Dan,Y,30-12-1899 00:05:40,ID3320,2021-02-27,Y,30-12-1899 16:46:34,Streaming,2,32
Dan,Y,30-12-1899 00:04:58,ID3289,2021-02-27,Y,30-12-1899 12:14:24,Streaming,2,72
Dan,Y,30-12-1899 00:06:32,ID4705,2021-03-25,Y,30-12-1899 10:53:46,Streaming,2,67
Diane,Y,30-12-1899 00:06:36,ID1286,2021-01-24,Y,30-12-1899 09:05:46,Streaming,2,48
Diane,Y,30-12-1899 00:05:17,ID1432,2021-01-26,Y,30-12-1899 13:04:48,Streaming,2,110
Diane,Y,30-12-1899 00:03:27,ID1484,2021-01-27,Y,30-12-1899 13:07:41,Streaming,2,86
Diane,Y,30-12-1899 00:03:39,ID1703,2021-01-30,Y,30-12-1899 17:12:29,Streaming,2,103
Diane,Y,30-12-1899 00:01:51,ID2295,2021-02-09,Y,30-12-1899 16:52:19,Streaming,2,67
Diane,Y,30-12-1899 00:00:41,ID3640,2021-03-05,Y,30-12-1899 10:46:34,Streaming,2,118
Diane,Y,30-12-1899 00:03:55,ID4502,2021-03-21,Y,30-12-1899 12:53:17,Streaming,2,114
Diane,Y,30-12-1899 00:00:53,ID4541,2021-03-22,Y,30-12-1899 09:46:05,Streaming,2,84
Greg,Y,30-12-1899 00:01:20,ID1274,2021-01-23,Y,30-12-1899 16:13:26,Streaming,2,56
Greg,Y,30-12-1899 00:01:13,ID1231,2021-01-23,Y,30-12-1899 09:31:41,Streaming,2,116
Greg,Y,30-12-1899 00:05:01,ID1492,2021-01-27,Y,30-12-1899 13:52:19,Streaming,2,87
Greg,Y,30-12-1899 00:00:43,ID2292,2021-02-09,Y,30-12-1899 16:22:05,Streaming,2,38
Greg,Y,30-12-1899 00:04:31,ID3217,2021-02-26,Y,30-12-1899 09:10:05,Streaming,2,75
Greg,Y,30-12-1899 00:05:04,ID3265,2021-02-26,Y,30-12-1899 17:36:58,Streaming,2,124
Greg,Y,30-12-1899 00:00:47,ID3621,2021-03-04,Y,30-12-1899 16:17:46,Streaming,2,54
Greg,Y,30-12-1899 00:03:37,ID3863,2021-03-09,Y,30-12-1899 10:27:50,Streaming,2,82
Greg,Y,30-12-1899 00:06:23,ID3943,2021-03-10,Y,30-12-1899 16:46:34,Streaming,2,92
Greg,Y,30-12-1899 00:04:17,ID4445,2021-03-20,Y,30-12-1899 13:12:00,Streaming,2,27
Greg,Y,30-12-1899 00:00:35,ID4868,2021-03-28,Y,30-12-1899 13:06:14,Streaming,2,12
Greg,Y,30-12-1899 00:06:17,ID4882,2021-03-28,Y,30-12-1899 17:09:36,Streaming,2,120
Jim,Y,30-12-1899 00:04:26,ID1437,2021-01-26,Y,30-12-1899 14:18:14,Streaming,2,77
Jim,Y,30-12-1899 00:03:42,ID2111,2021-02-06,Y,30-12-1899 11:25:26,Streaming,2,78
Jim,Y,30-12-1899 00:05:49,ID4407,2021-03-19,Y,30-12-1899 15:21:36,Streaming,2,96
Jim,Y,30-12-1899 00:05:31,ID4801,2021-03-27,Y,30-12-1899 11:45:36,Streaming,2,100
Joe,Y,30-12-1899 00:05:54,ID1281,2021-01-23,Y,30-12-1899 17:41:17,Streaming,2,74
Joe,Y,30-12-1899 00:04:49,ID1328,2021-01-24,Y,30-12-1899 15:59:02,Streaming,2,37
Joe,Y,30-12-1899 00:05:03,ID1380,2021-01-25,Y,30-12-1899 14:11:02,Streaming,2,94
Joe,Y,30-12-1899 00:02:46,ID1640,2021-01-30,Y,30-12-1899 10:07:41,Streaming,2,118
Joe,Y,30-12-1899 00:03:56,ID2228,2021-02-08,Y,30-12-1899 14:34:05,Streaming,2,57
Joe,Y,30-12-1899 00:03:08,ID2790,2021-02-18,Y,30-12-1899 10:37:55,Streaming,2,79
Joe,Y,30-12-1899 00:01:59,ID3453,2021-03-02,Y,30-12-1899 09:24:29,Streaming,2,92
Joe,Y,30-12-1899 00:03:06,ID3573,2021-03-04,Y,30-12-1899 09:47:31,Streaming,2,58
Joe,Y,30-12-1899 00:03:50,ID3677,2021-03-05,Y,30-12-1899 16:16:19,Streaming,2,22
Joe,Y,30-12-1899 00:04:22,ID3720,2021-03-06,Y,30-12-1899 13:22:05,Streaming,2,10
Joe,Y,30-12-1899 00:05:20,ID4002,2021-03-11,Y,30-12-1899 14:26:53,Streaming,2,46
Joe,Y,30-12-1899 00:04:47,ID4526,2021-03-21,Y,30-12-1899 15:24:29,Streaming,2,60
Martha,Y,30-12-1899 00:02:18,ID1445,2021-01-26,Y,30-12-1899 15:21:36,Streaming,2,82
Martha,Y,30-12-1899 00:06:47,ID2624,2021-02-15,Y,30-12-1899 13:26:24,Streaming,2,50
Martha,Y,30-12-1899 00:03:38,ID4158,2021-03-14,Y,30-12-1899 14:39:50,Streaming,2,123
Martha,Y,30-12-1899 00:03:43,ID4173,2021-03-15,Y,30-12-1899 09:30:14,Streaming,2,13
Martha,Y,30-12-1899 00:04:10,ID4619,2021-03-23,Y,30-12-1899 16:20:38,Streaming,2,98
Martha,Y,30-12-1899 00:01:27,ID4872,2021-03-28,Y,30-12-1899 15:12:58,Streaming,2,123
Stewart,Y,30-12-1899 00:04:16,ID2072,2021-02-05,Y,30-12-1899 14:26:53,Streaming,2,123
Stewart,Y,30-12-1899 00:04:27,ID2849,2021-02-19,Y,30-12-1899 13:45:07,Streaming,2,80
Stewart,Y,30-12-1899 00:06:06,ID3205,2021-02-25,Y,30-12-1899 16:26:24,Streaming,2,28
Stewart,Y,30-12-1899 00:02:19,ID3422,2021-03-01,Y,30-12-1899 13:36:29,Streaming,2,49
Stewart,Y,30-12-1899 00:05:47,ID4223,2021-03-16,Y,30-12-1899 09:46:05,Streaming,2,112
Stewart,Y,30-12-1899 00:06:35,ID4581,2021-03-22,Y,30-12-1899 16:24:58,Streaming,2,20
Becky,Y,30-12-1899 00:00:59,ID1089,2021-01-19,Y,30-12-1899 17:15:22,Streaming,3,35
Becky,Y,30-12-1899 00:02:49,ID1077,2021-01-19,Y,30-12-1899 15:30:14,Streaming,3,103
Becky,Y,30-12-1899 00:01:10,ID1207,2021-01-22,Y,30-12-1899 14:44:10,Streaming,3,35
Becky,Y,30-12-1899 00:06:12,ID1253,2021-01-23,Y,30-12-1899 11:44:10,Streaming,3,22
Becky,Y,30-12-1899 00:05:46,ID1399,2021-01-25,Y,30-12-1899 16:13:26,Streaming,3,109
Becky,Y,30-12-1899 00:05:25,ID1748,2021-01-31,Y,30-12-1899 14:05:17,Streaming,3,17
Becky,Y,30-12-1899 00:05:05,ID2146,2021-02-06,Y,30-12-1899 17:35:31,Streaming,3,44
Becky,Y,30-12-1899 00:05:12,ID2497,2021-02-13,Y,30-12-1899 11:03:50,Streaming,3,82
Becky,Y,30-12-1899 00:05:33,ID2696,2021-02-16,Y,30-12-1899 16:29:17,Streaming,3,30
Becky,Y,30-12-1899 00:06:04,ID2663,2021-02-16,Y,30-12-1899 11:06:43,Streaming,3,108
Becky,Y,30-12-1899 00:01:43,ID2826,2021-02-18,Y,30-12-1899 16:59:31,Streaming,3,46
Becky,Y,30-12-1899 00:03:49,ID2961,2021-02-21,Y,30-12-1899 12:21:36,Streaming,3,84
Becky,Y,30-12-1899 00:01:53,ID3002,2021-02-22,Y,30-12-1899 11:12:29,Streaming,3,81
Becky,Y,30-12-1899 00:02:25,ID3151,2021-02-24,Y,30-12-1899 17:55:41,Streaming,3,24
Becky,Y,30-12-1899 00:04:15,ID3513,2021-03-02,Y,30-12-1899 17:29:46,Streaming,3,49
Becky,Y,30-12-1899 00:04:32,ID3455,2021-03-02,Y,30-12-1899 09:44:38,Streaming,3,53
Becky,Y,30-12-1899 00:00:31,ID3620,2021-03-04,Y,30-12-1899 16:06:14,Streaming,3,23
Becky,Y,30-12-1899 00:00:59,ID3644,2021-03-05,Y,30-12-1899 11:15:22,Streaming,3,112
Becky,Y,30-12-1899 00:00:36,ID3920,2021-03-10,Y,30-12-1899 12:48:58,Streaming,3,43
Becky,Y,30-12-1899 00:03:44,ID4013,2021-03-11,Y,30-12-1899 16:10:34,Streaming,3,85
Becky,Y,30-12-1899 00:04:55,ID4257,2021-03-16,Y,30-12-1899 14:13:55,Streaming,3,90
Becky,Y,30-12-1899 00:01:13,ID4452,2021-03-20,Y,30-12-1899 14:26:53,Streaming,3,29
Becky,Y,30-12-1899 00:03:22,ID4492,2021-03-21,Y,30-12-1899 11:31:12,Streaming,3,101
Becky,Y,30-12-1899 00:01:53,ID4666,2021-03-24,Y,30-12-1899 13:17:46,Streaming,3,91
Dan,Y,30-12-1899 00:03:48,ID1393,2021-01-25,Y,30-12-1899 15:20:10,Streaming,3,53
Dan,Y,30-12-1899 00:01:30,ID1431,2021-01-26,Y,30-12-1899 13:04:48,Streaming,3,57
Dan,Y,30-12-1899 00:03:16,ID1553,2021-01-28,Y,30-12-1899 14:19:41,Streaming,3,23
Dan,Y,30-12-1899 00:05:23,ID1595,2021-01-29,Y,30-12-1899 12:46:05,Streaming,3,37
Dan,Y,30-12-1899 00:03:12,ID1699,2021-01-30,Y,30-12-1899 16:52:19,Streaming,3,17
Dan,Y,30-12-1899 00:06:01,ID1764,2021-01-31,Y,30-12-1899 16:09:07,Streaming,3,92
Dan,Y,30-12-1899 00:03:51,ID2647,2021-02-15,Y,30-12-1899 17:18:14,Streaming,3,124
Dan,Y,30-12-1899 00:04:25,ID2786,2021-02-18,Y,30-12-1899 10:16:19,Streaming,3,37
Dan,Y,30-12-1899 00:03:27,ID3255,2021-02-26,Y,30-12-1899 16:29:17,Streaming,3,63
Dan,Y,30-12-1899 00:04:56,ID3294,2021-02-27,Y,30-12-1899 12:44:38,Streaming,3,20
Dan,Y,30-12-1899 00:03:53,ID3581,2021-03-04,Y,30-12-1899 10:30:43,Streaming,3,90
Dan,Y,30-12-1899 00:03:27,ID3784,2021-03-07,Y,30-12-1899 15:25:55,Streaming,3,64
Dan,Y,30-12-1899 00:03:01,ID3934,2021-03-10,Y,30-12-1899 14:00:58,Streaming,3,26
Dan,Y,30-12-1899 00:04:31,ID3971,2021-03-11,Y,30-12-1899 11:26:53,Streaming,3,116
Dan,Y,30-12-1899 00:06:52,ID4227,2021-03-16,Y,30-12-1899 10:10:34,Streaming,3,106
Dan,Y,30-12-1899 00:05:55,ID4371,2021-03-18,Y,30-12-1899 17:08:10,Streaming,3,37
Dan,Y,30-12-1899 00:05:41,ID4336,2021-03-18,Y,30-12-1899 10:32:10,Streaming,3,71
Dan,Y,30-12-1899 00:04:04,ID4335,2021-03-18,Y,30-12-1899 10:32:10,Streaming,3,123
Dan,Y,30-12-1899 00:05:43,ID4543,2021-03-22,Y,30-12-1899 10:03:22,Streaming,3,114
Dan,Y,30-12-1899 00:02:06,ID4827,2021-03-27,Y,30-12-1899 15:36:00,Streaming,3,56
Dan,Y,30-12-1899 00:03:18,ID4810,2021-03-27,Y,30-12-1899 12:54:43,Streaming,3,92
Dan,Y,30-12-1899 00:02:05,ID4851,2021-03-28,Y,30-12-1899 09:12:58,Streaming,3,13
Diane,Y,30-12-1899 00:01:42,ID1227,2021-01-22,Y,30-12-1899 17:38:24,Streaming,3,64
Diane,Y,30-12-1899 00:04:58,ID1278,2021-01-23,Y,30-12-1899 16:45:07,Streaming,3,116
Diane,Y,30-12-1899 00:01:52,ID1425,2021-01-26,Y,30-12-1899 12:48:58,Streaming,3,106
Diane,Y,30-12-1899 00:02:55,ID1463,2021-01-27,Y,30-12-1899 09:10:05,Streaming,3,95
Diane,Y,30-12-1899 00:01:24,ID1653,2021-01-30,Y,30-12-1899 12:17:17,Streaming,3,53
Diane,Y,30-12-1899 00:02:28,ID1756,2021-01-31,Y,30-12-1899 15:04:19,Streaming,3,92
Diane,Y,30-12-1899 00:03:16,ID1991,2021-02-04,Y,30-12-1899 13:06:14,Streaming,3,19
Diane,Y,30-12-1899 00:04:47,ID2234,2021-02-08,Y,30-12-1899 16:13:26,Streaming,3,62
Diane,Y,30-12-1899 00:01:29,ID2244,2021-02-08,Y,30-12-1899 17:08:10,Streaming,3,91
Diane,Y,30-12-1899 00:06:54,ID2838,2021-02-19,Y,30-12-1899 11:22:34,Streaming,3,21
Diane,Y,30-12-1899 00:02:48,ID2833,2021-02-19,Y,30-12-1899 09:25:55,Streaming,3,82
Diane,Y,30-12-1899 00:05:46,ID2988,2021-02-21,Y,30-12-1899 16:23:31,Streaming,3,48
Diane,Y,30-12-1899 00:04:44,ID3683,2021-03-05,Y,30-12-1899 16:23:31,Streaming,3,44
Diane,Y,30-12-1899 00:03:19,ID3729,2021-03-06,Y,30-12-1899 14:25:26,Streaming,3,14
Diane,Y,30-12-1899 00:06:29,ID3737,2021-03-06,Y,30-12-1899 16:32:10,Streaming,3,65
Diane,Y,30-12-1899 00:02:23,ID3795,2021-03-07,Y,30-12-1899 16:46:34,Streaming,3,19
Diane,Y,30-12-1899 00:01:36,ID4162,2021-03-14,Y,30-12-1899 15:27:22,Streaming,3,122
Diane,Y,30-12-1899 00:04:40,ID4294,2021-03-17,Y,30-12-1899 13:01:55,Streaming,3,23
Diane,Y,30-12-1899 00:01:53,ID4326,2021-03-17,Y,30-12-1899 17:26:53,Streaming,3,90
Diane,Y,30-12-1899 00:06:19,ID4358,2021-03-18,Y,30-12-1899 14:52:48,Streaming,3,54
Diane,Y,30-12-1899 00:03:14,ID4432,2021-03-20,Y,30-12-1899 11:12:29,Streaming,3,52
Diane,Y,30-12-1899 00:06:48,ID4486,2021-03-21,Y,30-12-1899 10:35:02,Streaming,3,11
Diane,Y,30-12-1899 00:04:48,ID4511,2021-03-21,Y,30-12-1899 14:12:29,Streaming,3,17
Diane,Y,30-12-1899 00:02:09,ID4675,2021-03-24,Y,30-12-1899 15:01:26,Streaming,3,54
Diane,Y,30-12-1899 00:02:07,ID4766,2021-03-26,Y,30-12-1899 12:50:24,Streaming,3,10
Greg,Y,30-12-1899 00:02:44,ID1282,2021-01-23,Y,30-12-1899 17:41:17,Streaming,3,85
Greg,Y,30-12-1899 00:03:10,ID1330,2021-01-24,Y,30-12-1899 16:01:55,Streaming,3,43
Greg,Y,30-12-1899 00:04:35,ID1678,2021-01-30,Y,30-12-1899 14:36:58,Streaming,3,33
Greg,Y,30-12-1899 00:05:01,ID1765,2021-01-31,Y,30-12-1899 16:20:38,Streaming,3,95
Greg,Y,30-12-1899 00:04:33,ID1829,2021-02-01,Y,30-12-1899 16:46:34,Streaming,3,105
Greg,Y,30-12-1899 00:04:10,ID1949,2021-02-03,Y,30-12-1899 17:03:50,Streaming,3,47
Greg,Y,30-12-1899 00:06:07,ID1965,2021-02-04,Y,30-12-1899 10:16:19,Streaming,3,24
Greg,Y,30-12-1899 00:05:14,ID2060,2021-02-05,Y,30-12-1899 11:51:22,Streaming,3,10
Greg,Y,30-12-1899 00:05:56,ID2463,2021-02-12,Y,30-12-1899 12:24:29,Streaming,3,29
Greg,Y,30-12-1899 00:00:58,ID2595,2021-02-15,Y,30-12-1899 09:00:00,Streaming,3,14
Greg,Y,30-12-1899 00:02:37,ID2662,2021-02-16,Y,30-12-1899 10:30:43,Streaming,3,109
Greg,Y,30-12-1899 00:03:35,ID2897,2021-02-20,Y,30-12-1899 11:54:14,Streaming,3,20
Greg,Y,30-12-1899 00:06:06,ID3088,2021-02-23,Y,30-12-1899 15:34:34,Streaming,3,13
Greg,Y,30-12-1899 00:01:26,ID3081,2021-02-23,Y,30-12-1899 14:54:14,Streaming,3,82
Greg,Y,30-12-1899 00:06:05,ID3278,2021-02-27,Y,30-12-1899 09:46:05,Streaming,3,47
Greg,Y,30-12-1899 00:00:35,ID3339,2021-02-28,Y,30-12-1899 10:33:36,Streaming,3,102
Greg,Y,30-12-1899 00:06:39,ID3493,2021-03-02,Y,30-12-1899 15:47:31,Streaming,3,91
Greg,Y,30-12-1899 00:04:43,ID3643,2021-03-05,Y,30-12-1899 11:15:22,Streaming,3,24
Greg,Y,30-12-1899 00:02:12,ID3726,2021-03-06,Y,30-12-1899 13:46:34,Streaming,3,73
Greg,Y,30-12-1899 00:02:03,ID3947,2021-03-10,Y,30-12-1899 17:35:31,Streaming,3,84
Greg,Y,30-12-1899 00:05:11,ID4108,2021-03-13,Y,30-12-1899 15:44:38,Streaming,3,118
Greg,Y,30-12-1899 00:04:52,ID4172,2021-03-15,Y,30-12-1899 09:08:38,Streaming,3,40
Greg,Y,30-12-1899 00:04:00,ID4230,2021-03-16,Y,30-12-1899 10:23:31,Streaming,3,61
Greg,Y,30-12-1899 00:05:15,ID4436,2021-03-20,Y,30-12-1899 11:47:02,Streaming,3,53
Greg,Y,30-12-1899 00:05:23,ID4720,2021-03-25,Y,30-12-1899 15:01:26,Streaming,3,38
Jim,Y,30-12-1899 00:06:50,ID1341,2021-01-25,Y,30-12-1899 09:25:55,Streaming,3,44
Jim,Y,30-12-1899 00:02:36,ID1562,2021-01-28,Y,30-12-1899 16:13:26,Streaming,3,66
Jim,Y,30-12-1899 00:03:54,ID1614,2021-01-29,Y,30-12-1899 14:49:55,Streaming,3,34
Jim,Y,30-12-1899 00:03:32,ID2053,2021-02-05,Y,30-12-1899 11:48:29,Streaming,3,62
Jim,Y,30-12-1899 00:04:21,ID2157,2021-02-07,Y,30-12-1899 10:06:14,Streaming,3,54
Jim,Y,30-12-1899 00:05:25,ID2409,2021-02-11,Y,30-12-1899 13:30:43,Streaming,3,53
Jim,Y,30-12-1899 00:04:48,ID2467,2021-02-12,Y,30-12-1899 13:07:41,Streaming,3,70
Jim,Y,30-12-1899 00:04:10,ID2643,2021-02-15,Y,30-12-1899 16:01:55,Streaming,3,84
Jim,Y,30-12-1899 00:05:28,ID2963,2021-02-21,Y,30-12-1899 12:25:55,Streaming,3,108
Jim,Y,30-12-1899 00:03:15,ID3035,2021-02-22,Y,30-12-1899 16:26:24,Streaming,3,11
Jim,Y,30-12-1899 00:01:42,ID3072,2021-02-23,Y,30-12-1899 13:45:07,Streaming,3,111
Jim,Y,30-12-1899 00:04:38,ID3309,2021-02-27,Y,30-12-1899 15:08:38,Streaming,3,31
Jim,Y,30-12-1899 00:03:55,ID3404,2021-03-01,Y,30-12-1899 12:21:36,Streaming,3,53
Jim,Y,30-12-1899 00:03:30,ID3583,2021-03-04,Y,30-12-1899 10:43:41,Streaming,3,74
Jim,Y,30-12-1899 00:00:53,ID3783,2021-03-07,Y,30-12-1899 15:25:55,Streaming,3,27
Jim,Y,30-12-1899 00:01:46,ID4132,2021-03-14,Y,30-12-1899 10:32:10,Streaming,3,120
Jim,Y,30-12-1899 00:06:40,ID4241,2021-03-16,Y,30-12-1899 12:43:12,Streaming,3,33
Jim,Y,30-12-1899 00:03:35,ID4362,2021-03-18,Y,30-12-1899 15:48:58,Streaming,3,115
Jim,Y,30-12-1899 00:02:42,ID4518,2021-03-21,Y,30-12-1899 14:29:46,Streaming,3,75
Jim,Y,30-12-1899 00:03:25,ID4815,2021-03-27,Y,30-12-1899 14:09:36,Streaming,3,107
Jim,Y,30-12-1899 00:03:41,ID4928,2021-03-29,Y,30-12-1899 15:04:19,Streaming,3,33
Jim,Y,30-12-1899 00:01:58,ID4914,2021-03-29,Y,30-12-1899 13:01:55,Streaming,3,56
Jim,Y,30-12-1899 00:05:21,ID4953,2021-03-30,Y,30-12-1899 11:24:00,Streaming,3,50
Joe,Y,30-12-1899 00:00:45,ID1127,2021-01-20,Y,30-12-1899 17:42:43,Streaming,3,73
Joe,Y,30-12-1899 00:06:46,ID1119,2021-01-20,Y,30-12-1899 13:59:31,Streaming,3,112
Joe,Y,30-12-1899 00:05:41,ID1520,2021-01-28,Y,30-12-1899 09:04:19,Streaming,3,14
Joe,Y,30-12-1899 00:02:40,ID1877,2021-02-02,Y,30-12-1899 16:52:19,Streaming,3,102
Joe,Y,30-12-1899 00:00:55,ID2044,2021-02-05,Y,30-12-1899 10:49:26,Streaming,3,61
Joe,Y,30-12-1899 00:03:52,ID2066,2021-02-05,Y,30-12-1899 13:17:46,Streaming,3,117
Joe,Y,30-12-1899 00:03:18,ID2238,2021-02-08,Y,30-12-1899 16:30:43,Streaming,3,43
Joe,Y,30-12-1899 00:05:34,ID2303,2021-02-10,Y,30-12-1899 09:01:26,Streaming,3,112
Joe,Y,30-12-1899 00:05:34,ID2426,2021-02-11,Y,30-12-1899 15:11:31,Streaming,3,108
Joe,Y,30-12-1899 00:02:06,ID2782,2021-02-18,Y,30-12-1899 10:00:29,Streaming,3,63
Joe,Y,30-12-1899 00:02:14,ID2859,2021-02-19,Y,30-12-1899 15:02:53,Streaming,3,87
Joe,Y,30-12-1899 00:04:25,ID3148,2021-02-24,Y,30-12-1899 17:42:43,Streaming,3,111
Joe,Y,30-12-1899 00:03:32,ID3168,2021-02-25,Y,30-12-1899 10:52:19,Streaming,3,82
Joe,Y,30-12-1899 00:03:29,ID3337,2021-02-28,Y,30-12-1899 10:27:50,Streaming,3,121
Joe,Y,30-12-1899 00:05:22,ID3610,2021-03-04,Y,30-12-1899 14:49:55,Streaming,3,119
Joe,Y,30-12-1899 00:06:50,ID3849,2021-03-08,Y,30-12-1899 17:48:29,Streaming,3,93
Joe,Y,30-12-1899 00:05:42,ID3968,2021-03-11,Y,30-12-1899 10:50:53,Streaming,3,53
Joe,Y,30-12-1899 00:02:01,ID4131,2021-03-14,Y,30-12-1899 10:32:10,Streaming,3,83
Joe,Y,30-12-1899 00:03:15,ID4226,2021-03-16,Y,30-12-1899 10:09:07,Streaming,3,40
Joe,Y,30-12-1899 00:04:07,ID4363,2021-03-18,Y,30-12-1899 16:03:22,Streaming,3,125
Joe,Y,30-12-1899 00:06:16,ID4427,2021-03-20,Y,30-12-1899 10:19:12,Streaming,3,111
Joe,Y,30-12-1899 00:04:08,ID4573,2021-03-22,Y,30-12-1899 15:25:55,Streaming,3,114
Joe,Y,30-12-1899 00:06:13,ID4933,2021-03-29,Y,30-12-1899 15:11:31,Streaming,3,110
Martha,Y,30-12-1899 00:02:07,ID1023,2021-01-18,Y,30-12-1899 17:25:26,Streaming,3,46
Martha,Y,30-12-1899 00:00:32,ID1392,2021-01-25,Y,30-12-1899 15:05:46,Streaming,3,50
Martha,Y,30-12-1899 00:06:35,ID1346,2021-01-25,Y,30-12-1899 09:37:26,Streaming,3,55
Martha,Y,30-12-1899 00:02:34,ID1644,2021-01-30,Y,30-12-1899 10:27:50,Streaming,3,113
Martha,Y,30-12-1899 00:01:26,ID1752,2021-01-31,Y,30-12-1899 14:44:10,Streaming,3,36
Martha,Y,30-12-1899 00:04:27,ID2120,2021-02-06,Y,30-12-1899 12:02:53,Streaming,3,39
Martha,Y,30-12-1899 00:01:51,ID2620,2021-02-15,Y,30-12-1899 12:38:53,Streaming,3,37
Martha,Y,30-12-1899 00:03:31,ID2840,2021-02-19,Y,30-12-1899 11:42:43,Streaming,3,34
Martha,Y,30-12-1899 00:02:58,ID3215,2021-02-25,Y,30-12-1899 17:47:02,Streaming,3,45
Martha,Y,30-12-1899 00:03:18,ID3814,2021-03-08,Y,30-12-1899 11:22:34,Streaming,3,55
Martha,Y,30-12-1899 00:06:00,ID3970,2021-03-11,Y,30-12-1899 11:00:58,Streaming,3,100
Martha,Y,30-12-1899 00:03:01,ID4084,2021-03-13,Y,30-12-1899 11:28:19,Streaming,3,74
Martha,Y,30-12-1899 00:01:13,ID4090,2021-03-13,Y,30-12-1899 13:42:14,Streaming,3,100
Martha,Y,30-12-1899 00:04:10,ID4499,2021-03-21,Y,30-12-1899 12:18:43,Streaming,3,92
Martha,Y,30-12-1899 00:02:42,ID4577,2021-03-22,Y,30-12-1899 16:03:22,Streaming,3,116
Martha,Y,30-12-1899 00:04:19,ID4594,2021-03-23,Y,30-12-1899 09:18:43,Streaming,3,110
Martha,Y,30-12-1899 00:01:40,ID4695,2021-03-25,Y,30-12-1899 09:04:19,Streaming,3,46
Stewart,Y,30-12-1899 00:06:03,ID1277,2021-01-23,Y,30-12-1899 16:45:07,Streaming,3,53
Stewart,Y,30-12-1899 00:02:10,ID1390,2021-01-25,Y,30-12-1899 15:04:19,Streaming,3,15
Stewart,Y,30-12-1899 00:02:27,ID1429,2021-01-26,Y,30-12-1899 12:56:10,Streaming,3,115
Stewart,Y,30-12-1899 00:01:51,ID1548,2021-01-28,Y,30-12-1899 13:17:46,Streaming,3,10
Stewart,Y,30-12-1899 00:00:36,ID1981,2021-02-04,Y,30-12-1899 12:14:24,Streaming,3,44
Stewart,Y,30-12-1899 00:01:31,ID2054,2021-02-05,Y,30-12-1899 11:48:29,Streaming,3,39
Stewart,Y,30-12-1899 00:03:19,ID2049,2021-02-05,Y,30-12-1899 11:39:50,Streaming,3,123
Stewart,Y,30-12-1899 00:06:07,ID2214,2021-02-08,Y,30-12-1899 10:32:10,Streaming,3,21
Stewart,Y,30-12-1899 00:05:15,ID2706,2021-02-16,Y,30-12-1899 17:45:36,Streaming,3,101
Stewart,Y,30-12-1899 00:01:54,ID3027,2021-02-22,Y,30-12-1899 15:37:26,Streaming,3,48
Stewart,Y,30-12-1899 00:00:45,ID3418,2021-03-01,Y,30-12-1899 13:16:19,Streaming,3,66
Stewart,Y,30-12-1899 00:06:15,ID4010,2021-03-11,Y,30-12-1899 15:34:34,Streaming,3,16
Stewart,Y,30-12-1899 00:02:39,ID4343,2021-03-18,Y,30-12-1899 12:30:14,Streaming,3,17
Stewart,Y,30-12-1899 00:00:44,ID4334,2021-03-18,Y,30-12-1899 09:21:36,Streaming,3,57
Stewart,Y,30-12-1899 00:01:50,ID4869,2021-03-28,Y,30-12-1899 13:37:55,Streaming,3,54
Becky,Y,30-12-1899 00:01:47,ID1145,2021-01-21,Y,30-12-1899 10:53:46,Streaming,4,57
Becky,Y,30-12-1899 00:05:24,ID1184,2021-01-22,Y,30-12-1899 09:11:31,Streaming,4,85
Becky,Y,30-12-1899 00:00:41,ID1544,2021-01-28,Y,30-12-1899 12:46:05,Streaming,4,123
Becky,Y,30-12-1899 00:06:37,ID1857,2021-02-02,Y,30-12-1899 11:18:14,Streaming,4,102
Becky,Y,30-12-1899 00:01:08,ID2302,2021-02-09,Y,30-12-1899 17:57:07,Streaming,4,53
Becky,Y,30-12-1899 00:05:52,ID2382,2021-02-11,Y,30-12-1899 11:12:29,Streaming,4,63
Becky,Y,30-12-1899 00:02:31,ID2441,2021-02-12,Y,30-12-1899 10:13:26,Streaming,4,35
Becky,Y,30-12-1899 00:01:11,ID2477,2021-02-12,Y,30-12-1899 17:52:48,Streaming,4,61
Becky,Y,30-12-1899 00:05:26,ID2479,2021-02-12,Y,30-12-1899 17:52:48,Streaming,4,110
Becky,Y,30-12-1899 00:05:57,ID2600,2021-02-15,Y,30-12-1899 10:01:55,Streaming,4,103
Becky,Y,30-12-1899 00:05:11,ID2699,2021-02-16,Y,30-12-1899 17:12:29,Streaming,4,69
Becky,Y,30-12-1899 00:06:00,ID2971,2021-02-21,Y,30-12-1899 13:56:38,Streaming,4,25
Becky,Y,30-12-1899 00:06:38,ID3094,2021-02-23,Y,30-12-1899 16:55:12,Streaming,4,99
Becky,Y,30-12-1899 00:05:08,ID3249,2021-02-26,Y,30-12-1899 15:05:46,Streaming,4,99
Becky,Y,30-12-1899 00:01:00,ID3352,2021-02-28,Y,30-12-1899 11:34:05,Streaming,4,70
Becky,Y,30-12-1899 00:01:18,ID3433,2021-03-01,Y,30-12-1899 14:51:22,Streaming,4,26
Becky,Y,30-12-1899 00:04:20,ID3423,2021-03-01,Y,30-12-1899 13:37:55,Streaming,4,80
